Time (s);Force-X (N);Force-Y (N);
0.0108293;605.5;53.82;
0.0108301;606.7;52.77;
0.0108307;607.8;51.99;
0.0108313;608.7;51.47;
0.010832;609.7;51.19;
0.0108326;610.5;51.22;
0.0108333;611.2;51.58;
0.0108339;611.8;52.24;
0.0108344;612.3;53.2;
0.010835;612.7;54.46;
0.0108355;613;55.98;
0.0108356;613;56.43;
0.0108359;613.2;57.49;
0.0108362;613.3;58.63;
0.0108365;613.3;59.88;
0.0108368;613.4;61.25;
0.0108371;613.4;62.71;
0.0108374;613.4;64.26;
0.0108377;613.4;65.92;
0.010838;613.3;67.68;
0.0108382;613.3;69.55;
0.0108385;613.2;71.53;
0.0108388;613;73.62;
0.0108391;612.9;75.83;
0.0108394;612.7;78.13;
0.0108396;612.5;80.54;
0.0108399;612.3;83.06;
0.0108402;612;85.69;
0.0108405;611.8;88.4;
0.0108407;611.5;91.2;
0.010841;611.1;94.09;
0.0108413;610.8;97.08;
0.0108415;610.5;100.2;
0.0108418;610.1;103.3;
0.0108421;609.7;106.6;
0.0108423;609.2;109.9;
0.0108426;608.8;113.4;
0.0108429;608.3;116.9;
0.0108431;607.8;120.4;
0.0108434;607.3;124;
0.0108436;606.8;127.7;
0.0108439;606.3;131.5;
0.0108441;605.7;135.3;
0.0108444;605.2;139.1;
0.0108446;604.6;143;
0.0108449;604;146.9;
0.0108451;603.4;150.8;
0.0108454;602.8;154.8;
0.0108456;602.1;158.9;
0.0108458;601.5;162.9;
0.0108461;600.8;167;
0.0108463;600.2;171;
0.0108465;599.5;175.1;
0.0108468;598.8;179.2;
0.010847;598.1;183.4;
0.0108472;597.4;187.6;
0.0108475;596.7;191.7;
0.0108477;595.9;195.9;
0.0108479;595.2;200.1;
0.0108481;594.4;204.3;
0.0108484;593.7;208.4;
0.0108486;592.9;212.6;
0.0108488;592.2;216.7;
0.010849;591.4;220.8;
0.0108492;590.6;225;
0.0108494;589.8;229.1;
0.0108497;589;233.2;
0.0108499;588.2;237.3;
0.0108501;587.4;241.4;
0.0108503;586.6;245.5;
0.0108505;585.8;249.5;
0.0108507;585;253.5;
0.0108509;584.2;257.5;
0.0108512;583.4;261.5;
0.0108514;582.5;265.4;
0.0108516;581.7;269.3;
0.0108518;580.9;273.1;
0.010852;580;277;
0.0108522;579.2;280.8;
0.0108524;578.3;284.5;
0.0108526;577.5;288.2;
0.0108528;576.6;291.9;
0.010853;575.8;295.5;
0.0108532;574.9;299.1;
0.0108534;574.1;302.6;
0.0108536;573.2;306.1;
0.0108538;572.3;309.5;
0.010854;571.5;312.8;
0.0108542;570.6;316.2;
0.0108544;569.8;319.4;
0.0108546;568.9;322.6;
0.0108548;568.1;325.8;
0.010855;567.2;328.9;
0.0108552;566.3;331.9;
0.0108553;565.5;334.9;
0.0108555;564.6;337.9;
0.0108557;563.7;340.7;
0.0108562;561.6;347.5;
0.0108567;559.2;354.8;
0.0108572;556.9;361.5;
0.0108577;554.9;366.7;
0.0108583;552;373.9;
0.010859;548.4;381.7;
0.0108597;545.1;388.1;
0.0108604;541.8;393.5;
0.0108611;538.5;397.9;
0.0108618;535.3;401.3;
0.0108625;532.2;403.8;
0.0108631;529.3;405.4;
0.0108637;526.5;406.3;
0.0108644;523.2;406.5;
0.0108652;519.8;405.7;
0.0108659;516.6;404.1;
0.0108666;513.6;401.9;
0.0108672;510.8;399.2;
0.0108678;508.2;396;
0.0108684;505.6;392.5;
0.010869;503.1;388.7;
0.0108693;501.4;385.8;
0.0108698;499.5;382.5;
0.0108703;497.3;378.5;
0.0108708;495.1;374.2;
0.0108712;492.9;369.7;
0.0108717;490.6;365;
0.0108722;488.2;360.1;
0.0108727;485.8;355;
0.0108732;483.4;349.8;
0.0108737;480.6;344;
0.0108742;477.8;338.1;
0.0108748;474.9;332;
0.0108753;471.9;326;
0.0108758;468.8;319.9;
0.0108763;465.7;313.9;
0.0108767;462.6;308.1;
0.0108772;459.5;302.6;
0.0108776;456.5;297.4;
0.010878;452.9;291.3;
0.0108785;449.1;285.2;
0.010879;445.1;279;
0.0108794;441.2;273.2;
0.0108799;437.1;267.4;
0.0108803;433;261.7;
0.0108807;428.9;256.2;
0.0108811;424.6;250.7;
0.0108815;420.1;245.1;
0.010882;415.3;239.3;
0.0108824;410;233.2;
0.0108829;404.6;227.2;
0.0108833;399.1;221.2;
0.0108838;393.4;215.3;
0.0108842;387.7;209.5;
0.0108846;381.9;203.8;
0.010885;376;198.3;
0.0108855;370.1;192.8;
0.0108859;364.1;187.4;
0.0108864;356.7;180.9;
0.0108868;349.5;174.8;
0.0108874;341.1;167.8;
0.0108879;332.7;161.1;
0.0108884;324.2;154.4;
0.0108889;315.6;147.9;
0.0108894;306.8;141.3;
0.01089;297.9;134.9;
0.0108905;289;128.5;
0.0108912;276.4;119.8;
0.0108919;263.7;111.2;
0.0108926;251.2;103;
0.0108933;239.1;95.29;
0.0108939;227.6;88.02;
0.0108946;216.3;81.06;
0.0108952;205.2;74.35;
0.0108958;194.5;68.01;
0.0108964;184.3;62.04;
0.010897;173.4;55.71;
0.0108976;162.9;49.7;
0.0108982;152.8;44.03;
0.0108988;142.8;38.42;
0.0108994;133.3;33.1;
0.0109;124.3;28.17;
0.0109005;115.9;23.5;
0.0109011;107.8;18.99;
0.0109015;102;15.78;
0.010902;93.3;10.93;
0.0109027;84.75;6.093;
0.0109033;76.51;1.343;
0.0109039;68.58;-3.328;
0.0109045;60.95;-7.956;
0.0109051;53.69;-12.53;
0.0109057;46.76;-17.07;
0.0109063;40.17;-21.61;
0.010907;32.83;-26.99;
0.0109077;25.99;-32.41;
0.0109084;19.72;-37.82;
0.0109091;14.01;-43.26;
0.0109098;8.906;-48.68;
0.0109105;4.394;-54.09;
0.0109112;0.48;-59.45;
0.0109118;-2.809;-64.67;
0.0109125;-5.569;-69.8;
0.0109132;-8.076;-75.45;
0.0109139;-10.1;-81.24;
0.0109146;-11.55;-86.91;
0.0109153;-12.46;-92.44;
0.010916;-12.88;-97.69;
0.0109167;-12.86;-102.7;
0.0109174;-12.45;-107.4;
0.010918;-11.72;-111.7;
0.0109187;-10.71;-115.6;
0.0109193;-9.388;-119.4;
0.01092;-7.764;-123;
0.0109207;-6.039;-126;
0.0109213;-4.176;-128.6;
0.010922;-2.219;-130.8;
0.0109226;-0.2395;-132.6;
0.0109232;1.682;-133.8;
0.0109238;3.452;-134.6;
0.0109243;5.156;-135.1;
0.0109249;6.784;-135.2;
0.0109254;8.303;-135;
0.0109259;9.717;-134.6;
0.0109264;11.01;-133.8;
0.0109269;12.17;-132.8;
0.0109274;13.16;-131.6;
0.0109279;14;-130.2;
0.0109287;15.07;-127.5;
0.0109294;15.69;-124.6;
0.0109301;15.97;-121.4;
0.0109308;15.91;-118;
0.0109314;15.53;-114.5;
0.0109321;14.84;-110.9;
0.0109327;13.85;-107.2;
0.0109333;12.61;-103.5;
0.0109339;11.14;-99.88;
0.0109344;9.59;-96.55;
0.010935;7.717;-93.01;
0.0109355;5.714;-89.62;
0.010936;3.543;-86.31;
0.0109366;1.244;-83.12;
0.010937;-0.6586;-80.68;
0.0109375;-3.341;-77.51;
0.0109381;-6.145;-74.47;
0.0109386;-9.074;-71.54;
0.0109391;-12.12;-68.74;
0.0109397;-15.26;-66.06;
0.0109402;-18.49;-63.5;
0.0109407;-21.78;-61.05;
0.0109412;-25.13;-58.7;
0.0109417;-28.4;-56.55;
0.0109422;-31.54;-54.6;
0.0109427;-34.69;-52.73;
0.0109432;-37.84;-50.94;
0.0109436;-40.99;-49.21;
0.0109441;-44.13;-47.53;
0.0109446;-47.25;-45.9;
0.010945;-50.36;-44.3;
0.0109455;-53.45;-42.72;
0.010946;-57.05;-40.87;
0.0109466;-60.68;-38.99;
0.0109472;-64.31;-37.06;
0.0109477;-67.82;-35.11;
0.0109483;-71.22;-33.12;
0.0109488;-74.52;-31.06;
0.0109494;-77.72;-28.93;
0.0109499;-80.74;-26.77;
0.0109504;-83.65;-24.54;
0.010951;-86.58;-22.1;
0.0109515;-89.42;-19.52;
0.010952;-92.28;-16.7;
0.0109526;-95.04;-13.73;
0.0109531;-97.65;-10.67;
0.0109536;-100.1;-7.537;
0.0109542;-102.5;-4.292;
0.0109547;-104.8;-0.9947;
0.0109551;-106.9;2.34;
0.0109556;-109;5.776;
0.0109561;-111.1;9.318;
0.0109565;-113.1;12.97;
0.010957;-115;16.71;
0.0109574;-117;20.53;
0.0109579;-118.9;24.37;
0.0109583;-120.7;28.27;
0.0109589;-123.1;33.42;
0.0109596;-126;39.76;
0.0109602;-128.8;46.18;
0.0109609;-131.6;52.57;
0.0109615;-134.3;58.87;
0.0109621;-137;65.09;
0.0109627;-139.7;71.22;
0.0109633;-142.4;77.23;
0.0109639;-145.1;83.04;
0.0109644;-147.7;88.74;
0.0109651;-150.6;94.9;
0.0109657;-153.8;101.3;
0.0109664;-157;107.6;
0.0109671;-160.4;113.7;
0.0109677;-163.6;119.3;
0.0109684;-166.7;124.5;
0.010969;-169.7;129.2;
0.0109696;-172.7;133.4;
0.0109703;-176;137.8;
0.010971;-179.2;141.5;
0.0109717;-182.2;144.6;
0.0109723;-185;147;
0.010973;-187.6;148.7;
0.0109735;-189.7;149.7;
0.0109739;-191.3;150.2;
0.0109742;-192.2;150.4;
0.0109745;-193.3;150.5;
0.0109752;-195.4;150.1;
0.0109759;-197.5;148.9;
0.0109766;-199.2;146.9;
0.0109773;-200.6;144.2;
0.010978;-201.8;140.7;
0.0109786;-202.6;136.6;
0.0109793;-203.1;132;
0.0109799;-203.3;126.8;
0.0109806;-203.3;121.1;
0.0109813;-202.9;113.9;
0.010982;-202;106;
0.0109828;-200.8;97.61;
0.0109835;-199.3;89.1;
0.0109842;-197.4;80.48;
0.0109848;-195.3;71.84;
0.0109855;-192.8;63.14;
0.0109861;-190.3;55.16;
0.0109868;-186.8;45.33;
0.0109875;-183.1;35.9;
0.0109882;-179.1;27.09;
0.0109889;-174.9;18.81;
0.0109895;-170.5;11.09;
0.0109901;-165.8;3.94;
0.0109907;-161.1;-2.463;
0.0109913;-156.2;-8.211;
0.010992;-150.3;-14.14;
0.0109926;-144.4;-19.02;
0.0109933;-138.4;-22.98;
0.0109939;-132.4;-26.09;
0.0109944;-126.4;-28.36;
0.010995;-120.4;-29.9;
0.0109955;-114.2;-30.72;
0.0109961;-107.9;-30.84;
0.0109966;-101;-30.2;
0.0109972;-94.81;-28.96;
0.0109977;-88.48;-27.09;
0.0109982;-82.27;-24.7;
0.0109987;-76.12;-21.8;
0.0109991;-69.98;-18.39;
0.0109996;-64.21;-14.76;
0.011;-58.47;-10.72;
0.0110005;-52.88;-6.392;
0.0110009;-47.5;-1.874;
0.0110013;-42.23;2.887;
0.0110017;-37.04;7.897;
0.0110021;-32.19;12.88;
0.0110025;-27.5;17.95;
0.0110028;-23.02;23.06;
0.0110035;-15.32;32.4;
0.0110042;-6.511;44.02;
0.0110049;1.652;55.71;
0.0110056;9.045;67.14;
0.0110063;15.69;78.19;
0.0110069;21.84;89.16;
0.0110076;27.45;99.86;
0.0110082;32.5;110.2;
0.0110088;36.99;120.2;
0.0110095;41.09;130;
0.0110101;44.56;139.1;
0.0110107;47.49;147.7;
0.0110113;49.9;155.5;
0.0110118;51.8;162.8;
0.0110124;53.22;169.3;
0.011013;54.21;175.3;
0.0110135;54.75;180.6;
0.0110141;54.88;185;
0.0110146;54.62;188.9;
0.0110151;54.02;192;
0.0110157;53.08;194.5;
0.0110162;51.82;196.4;
0.0110167;50.25;197.7;
0.0110171;48.96;198.2;
0.0110177;46.38;198.4;
0.0110184;43.28;197.7;
0.0110191;39.79;196.1;
0.0110197;35.93;193.6;
0.0110204;31.75;190.3;
0.011021;27.27;186.2;
0.0110217;22.53;181.5;
0.0110224;17.56;176.1;
0.0110231;11.49;169.2;
0.0110238;5.914;162.6;
0.0110245;0.4814;155.9;
0.0110251;-5.071;149;
0.0110258;-10.72;141.9;
0.0110264;-16.44;134.6;
0.0110274;-25.01;123.8;
0.0110279;-30.28;117.3;
0.0110285;-35.67;110.7;
0.0110291;-41.05;104.3;
0.0110297;-46.38;98.08;
0.0110303;-51.65;92.12;
0.0110309;-56.85;86.44;
0.0110315;-61.94;81.09;
0.0110321;-66.92;76.1;
0.0110329;-73.06;70.27;
0.0110336;-78.96;65.06;
0.0110344;-84.47;60.53;
0.0110351;-89.61;56.63;
0.0110358;-94.44;53.27;
0.0110365;-98.93;50.39;
0.0110372;-103;48;
0.0110378;-106.7;46.01;
0.0110385;-109.9;44.37;
0.0110391;-112.9;42.98;
0.0110397;-115.4;41.82;
0.0110404;-117.6;40.82;
0.011041;-119.5;39.96;
0.0110415;-120.9;39.21;
0.0110421;-122.1;38.5;
0.0110427;-122.9;37.82;
0.0110432;-123.4;37.13;
0.0110437;-123.6;36.42;
0.0110443;-123.5;35.64;
0.0110448;-123.2;34.79;
0.0110454;-122.5;33.85;
0.0110459;-121.6;32.79;
0.0110464;-120.3;31.61;
0.0110472;-117.8;29.41;
0.0110479;-115.4;27.54;
0.0110485;-112.5;25.29;
0.0110491;-109.1;22.8;
0.0110498;-105.6;20.16;
0.0110504;-101.7;17.29;
0.011051;-97.46;14.18;
0.0110516;-92.96;10.88;
0.0110522;-88.23;7.44;
0.0110528;-82.75;3.458;
0.0110534;-76.99;-0.716;
0.011054;-71.12;-4.955;
0.0110546;-65.06;-9.29;
0.0110552;-58.85;-13.69;
0.0110557;-52.47;-18.18;
0.0110563;-46.06;-22.61;
0.0110568;-39.64;-26.98;
0.0110574;-33.15;-31.3;
0.0110579;-26.45;-35.67;
0.0110584;-19.76;-39.92;
0.011059;-12.93;-44.13;
0.0110595;-6.063;-48.23;
0.0110603;4.753;-54.36;
0.0110609;12.36;-58.43;
0.0110614;20.04;-62.3;
0.011062;27.72;-65.93;
0.0110625;35.27;-69.25;
0.0110631;42.73;-72.25;
0.0110636;49.95;-74.91;
0.0110641;57.11;-77.26;
0.0110646;64.05;-79.27;
0.0110652;71.95;-81.2;
0.0110658;79.7;-82.69;
0.0110664;87.22;-83.75;
0.0110669;94.39;-84.37;
0.0110675;101.3;-84.57;
0.011068;107.8;-84.37;
0.0110685;114.1;-83.8;
0.0110691;121.3;-82.64;
0.0110698;128.1;-80.98;
0.0110704;134.7;-78.82;
0.011071;140.9;-76.17;
0.0110716;146.7;-73.08;
0.0110722;152.2;-69.54;
0.0110727;156.8;-66.02;
0.0110733;161.1;-62.18;
0.0110738;165.2;-58.04;
0.0110743;168.9;-53.66;
0.0110748;172;-49.45;
0.0110753;174.8;-45.06;
0.0110758;177.6;-40.25;
0.0110763;180.1;-35.28;
0.0110768;182.3;-30.16;
0.0110773;184.3;-24.92;
0.0110778;186;-19.57;
0.0110784;187.6;-13.72;
0.011079;189;-6.889;
0.0110797;190.3;0.8128;
0.0110803;191.1;8.05;
0.0110809;191.6;15.2;
0.0110816;191.8;22.22;
0.0110822;191.7;29.07;
0.0110828;191.4;35.66;
0.0110834;190.9;42.06;
0.011084;190.3;48.13;
0.0110846;189.6;53.48;
0.0110851;188.7;58.64;
0.0110857;187.9;63.52;
0.0110863;187;68.24;
0.0110868;186;72.65;
0.0110874;185.2;76.59;
0.0110879;184.3;80.24;
0.0110887;183.2;84.84;
0.0110893;182.4;88.44;
0.01109;181.7;91.57;
0.0110907;181.2;94.21;
0.0110914;181;96.35;
0.011092;181;98;
0.0110926;181.3;99.2;
0.0110932;181.9;99.98;
0.0110938;182.7;100.4;
0.0110944;183.8;100.6;
0.011095;185.1;100.4;
0.0110956;186.7;100;
0.0110961;188.5;99.41;
0.0110967;190.5;98.63;
0.0110972;192.7;97.71;
0.0110977;195.1;96.7;
0.0110984;198.4;95.29;
0.011099;202;93.74;
0.0110996;205.9;92.14;
0.0111003;210;90.53;
0.0111009;214.2;88.99;
0.0111015;218.5;87.52;
0.011102;222.7;86.2;
0.0111026;227;85.01;
0.0111031;231.7;83.86;
0.0111038;237.7;82.62;
0.0111045;243.9;81.66;
0.0111052;250.2;81.03;
0.0111059;256.7;80.76;
0.0111066;263.3;80.89;
0.0111073;269.9;81.44;
0.011108;276.6;82.41;
0.0111087;283;83.78;
0.0111095;290.5;85.87;
0.0111103;297.9;88.48;
0.011111;305.2;91.6;
0.0111118;312.5;95.2;
0.0111125;319.4;99.11;
0.0111132;326.2;103.4;
0.0111139;332.8;107.8;
0.0111146;339.1;112.4;
0.0111153;345.2;117.1;
0.0111159;351.2;121.9;
0.0111166;357.1;126.8;
0.0111172;362.9;131.6;
0.0111177;368.2;136.2;
0.0111183;373.6;140.9;
0.0111189;378.7;145.4;
0.0111194;383.7;149.7;
0.0111203;391.7;156.6;
0.011121;398.5;162.4;
0.0111217;405.3;168.1;
0.0111225;412.1;173.7;
0.0111232;418.8;179;
0.0111239;425.2;184;
0.0111246;431.4;188.7;
0.0111253;437.5;193.3;
0.0111259;443.4;197.5;
0.0111265;449.1;201.6;
0.0111272;454.5;205.3;
0.0111278;459.7;209;
0.0111284;464.9;212.5;
0.011129;470;215.9;
0.0111295;474.9;219.3;
0.0111301;479.6;222.5;
0.0111307;484.1;225.5;
0.0111312;488.4;228.5;
0.0111318;492.4;231.3;
0.0111323;496.3;234;
0.0111331;501.9;238.1;
0.0111338;507.1;241.8;
0.0111345;511.9;245.4;
0.0111352;516.6;248.9;
0.0111359;521;252.3;
0.0111366;525.1;255.5;
0.0111373;529.1;258.5;
0.011138;532.9;261.3;
0.0111386;536.5;264;
0.0111394;540.4;266.7;
0.0111401;544.1;269;
0.0111408;547.7;271;
0.0111415;551.1;272.6;
0.0111422;554.4;273.8;
0.0111428;557.6;274.6;
0.0111435;560.6;274.9;
0.0111441;563.4;274.8;
0.0111447;566.2;274.2;
0.0111454;568.8;273.2;
0.011146;571.3;271.8;
0.0111466;573.8;269.9;
0.0111471;576.2;267.6;
0.0111477;578.4;264.9;
0.0111483;580.6;261.8;
0.0111488;582.6;258.4;
0.0111494;584.6;254.7;
0.0111499;586.4;250.7;
0.0111505;588.1;246.3;
0.011151;589.7;241.7;
0.0111515;591.2;236.9;
0.0111521;592.6;231.8;
0.0111531;594.9;221.4;
0.0111538;596.4;212.8;
0.0111546;597.5;204.4;
0.0111553;598.4;196;
0.011156;598.9;187.7;
0.0111567;599.1;179.4;
0.0111574;599;171.3;
0.0111581;598.7;163.4;
0.0111587;598.1;155.9;
0.0111595;596.9;147.3;
0.0111602;595.4;139;
0.011161;593.6;131.1;
0.0111617;591.4;124;
0.0111624;588.9;117.5;
0.0111631;586.1;111.5;
0.0111638;583.1;106.1;
0.0111645;579.9;101.2;
0.0111651;576.5;96.95;
0.0111658;572.5;92.68;
0.0111665;567.9;88.64;
0.0111672;563.2;85.1;
0.0111679;558.3;82.08;
0.0111685;553.2;79.45;
0.0111692;548;77.21;
0.0111698;542.9;75.34;
0.0111704;537.8;73.73;
0.0111709;532.6;72.34;
0.0111715;527.3;71.1;
0.011172;522.1;70.05;
0.0111726;516.7;69.08;
0.0111731;511.2;68.2;
0.0111736;506.6;67.51;
0.0111741;500.8;66.72;
0.0111746;495;65.96;
0.0111752;489.1;65.23;
0.0111758;482.5;64.44;
0.0111763;476.4;63.71;
0.0111768;470.3;62.97;
0.0111774;464.1;62.21;
0.0111779;457.8;61.43;
0.0111787;449.1;60.31;
0.0111795;440.1;59.07;
0.0111802;431.3;57.8;
0.011181;422.6;56.5;
0.0111817;414.2;55.19;
0.0111825;405.9;53.87;
0.0111832;398.1;52.6;
0.0111839;390.7;51.44;
0.0111846;383.5;50.36;
0.0111853;376.4;49.4;
0.011186;369.7;48.6;
0.0111867;363.4;48.01;
0.0111873;357.5;47.67;
0.011188;352.1;47.56;
0.0111886;347;47.71;
0.0111892;342.1;48.12;
0.0111897;338.8;48.61;
0.0111901;335.7;49.26;
0.0111906;332.7;50.08;
0.0111912;328.9;51.47;
0.0111918;325.8;52.99;
0.0111923;323;54.72;
0.0111929;320.2;56.97;
0.0111935;317.6;59.57;
0.0111941;315.2;62.55;
0.0111948;313;66.13;
0.0111954;311.1;70.09;
0.0111961;309.6;74.46;
0.0111969;308.1;80.28;
0.0111977;307.2;86.64;
0.0111985;306.7;93.1;
0.0111992;306.6;99.31;
0.0111999;306.9;106.2;
0.0112006;307.5;112.9;
0.0112013;308.5;119.8;
0.011202;309.7;126.7;
0.0112027;311.1;133.6;
0.0112034;313;140.9;
0.0112042;315.1;148.3;
0.0112049;317.4;155.4;
0.0112056;319.8;162;
0.0112062;322.3;168.2;
0.0112069;324.7;173.7;
0.0112075;327.2;179;
0.0112081;329.8;183.9;
0.0112087;332.3;188.3;
0.0112091;334.3;191.3;
0.0112096;336.5;194.6;
0.0112101;338.8;197.7;
0.0112106;341;200.4;
0.0112114;344.3;203.8;
0.0112121;347.5;206.4;
0.0112129;350.7;208.4;
0.0112136;353.7;209.4;
0.0112144;356.4;209.6;
0.0112151;358.9;209.1;
0.0112158;361;207.8;
0.0112165;362.9;205.9;
0.0112171;364.5;203.4;
0.0112178;365.9;200.2;
0.0112185;366.9;196.5;
0.0112191;367.6;192.4;
0.0112198;368.1;187.7;
0.0112204;368.2;182.1;
0.0112211;367.8;175.9;
0.0112218;367.1;169.7;
0.0112225;366.1;163.1;
0.0112231;364.6;156.3;
0.0112238;362.8;149.4;
0.0112244;360.5;142.4;
0.0112251;358;135.3;
0.0112257;355;128.3;
0.0112265;351.3;120.5;
0.0112272;347;112.6;
0.0112279;342.4;105.2;
0.0112286;337.5;98.14;
0.0112293;332.3;91.47;
0.0112299;327;85.43;
0.0112306;321.5;79.83;
0.0112312;315.8;74.77;
0.0112318;310.3;70.3;
0.0112324;304.7;66.37;
0.0112329;299.3;62.93;
0.0112334;293.8;59.85;
0.0112339;288.3;57.13;
0.0112342;285;55.65;
0.0112348;278.6;53.11;
0.0112354;272;50.93;
0.0112361;265.2;49.07;
0.0112366;258.4;47.61;
0.0112372;251.9;46.54;
0.0112378;245.5;45.79;
0.0112383;239.3;45.29;
0.0112389;233.1;45.03;
0.0112395;225.8;45.01;
0.0112402;218.7;45.25;
0.0112408;211.7;45.68;
0.0112415;205.1;46.27;
0.0112421;198.7;46.95;
0.0112427;192.8;47.67;
0.0112432;187.2;48.4;
0.0112438;181.9;49.13;
0.0112444;176.9;49.81;
0.0112449;172;50.44;
0.0112455;167.4;50.98;
0.011246;163;51.44;
0.0112466;159.1;51.75;
0.0112471;155.2;51.95;
0.0112476;151.7;52;
0.0112481;148.5;51.9;
0.0112486;145.5;51.66;
0.0112491;142.7;51.29;
0.0112496;140.2;50.76;
0.0112501;138;50.13;
0.0112505;136.4;49.52;
0.0112511;134.1;48.39;
0.0112516;132;47.04;
0.0112522;130.2;45.48;
0.0112528;128.8;43.75;
0.0112534;127.5;41.83;
0.0112539;126.6;39.75;
0.0112545;125.9;37.52;
0.0112551;125.5;35.22;
0.0112558;125.3;32.12;
0.0112565;125.5;28.88;
0.0112572;126.1;25.54;
0.0112578;127;22.28;
0.0112584;128.1;19.19;
0.0112591;129.6;15.99;
0.0112597;131.3;12.84;
0.0112603;133.3;9.757;
0.0112609;135.5;6.839;
0.0112614;137.9;4.019;
0.011262;140.4;1.402;
0.0112627;144.2;-1.965;
0.0112634;148.1;-4.983;
0.0112641;152.4;-7.808;
0.0112647;156.8;-10.29;
0.0112654;161.6;-12.59;
0.0112658;164.9;-13.95;
0.0112662;168.3;-15.22;
0.0112667;171.9;-16.37;
0.0112674;178.1;-18.03;
0.0112682;185.7;-19.54;
0.0112689;193.4;-20.58;
0.0112697;201.3;-21.23;
0.0112705;209.7;-21.51;
0.0112712;218.1;-21.42;
0.0112719;226.8;-21;
0.0112726;235.5;-20.27;
0.0112733;244.2;-19.3;
0.0112741;254.6;-17.82;
0.0112749;265.3;-16.01;
0.0112757;276.2;-13.91;
0.0112764;287.3;-11.54;
0.0112772;298;-9.038;
0.0112779;308.6;-6.401;
0.0112786;319.1;-3.625;
0.0112793;329.6;-0.691;
0.01128;340;2.311;
0.0112807;350.6;5.465;
0.0112813;361.4;8.777;
0.0112817;367.4;10.67;
0.0112822;374.5;12.9;
0.0112826;381.5;15.16;
0.0112831;388.5;17.43;
0.0112838;399.8;21.19;
0.0112846;412.6;25.49;
0.0112854;425.1;29.73;
0.0112862;437.2;33.9;
0.0112869;448.9;37.99;
0.0112877;460.4;41.98;
0.0112884;471.4;45.88;
0.0112891;482.2;49.68;
0.0112898;492.7;53.43;
0.0112906;504;57.53;
0.0112914;515.5;61.71;
0.0112922;526.4;65.69;
0.011293;536.6;69.46;
0.0112937;546.2;73.03;
0.0112945;555.5;76.49;
0.0112952;563.9;79.67;
0.0112959;571.9;82.71;
0.0112965;579.5;85.6;
0.0112973;587.2;88.54;
0.011298;594.5;91.28;
0.0112987;601.3;93.82;
0.0112994;607.6;96.16;
0.0113001;613.4;98.2;
0.0113005;617;99.45;
0.0113007;618.1;99.79;
0.0113009;620;100.4;
0.0113012;621.8;101;
0.0113014;623.6;101.5;
0.0113017;625.5;102.1;
0.011302;627.3;102.5;
0.0113023;629;103;
0.0113025;630.7;103.4;
0.011303;633.4;103.9;
0.0113035;636.1;104.3;
0.011304;638.5;104.5;
0.0113045;640.7;104.4;
0.011305;642.6;104.2;
0.0113055;644.4;103.7;
0.011306;646;103;
0.0113065;647.4;102.1;
0.011307;648.5;100.9;
0.0113075;649.5;99.26;
0.0113081;650.2;97.28;
0.0113086;650.7;94.95;
0.0113092;650.9;92.28;
0.0113097;650.8;89.28;
0.0113103;650.6;85.99;
0.0113108;650.1;82.43;
0.0113113;649.4;78.68;
0.0113118;648.5;74.75;
0.0113123;647.4;70.17;
0.0113129;646.1;65.35;
0.0113135;644.5;59.98;
0.011314;642.7;54.43;
0.0113146;640.8;48.71;
0.0113151;638.8;42.92;
0.0113156;636.7;37.08;
0.0113161;634.5;31.17;
0.0113166;632.3;25.33;
0.0113171;629.9;19.39;
0.0113176;627.5;13.32;
0.0113181;625;7.376;
0.0113186;622.5;1.483;
0.011319;620;-4.262;
0.0113195;617.5;-9.963;
0.0113199;614.9;-15.46;
0.0113204;612.5;-20.75;
0.0113208;610;-25.93;
0.0113212;607.5;-30.94;
0.0113216;605.2;-35.41;
0.011322;603;-39.76;
0.0113224;600.8;-43.93;
0.0113228;598.5;-47.96;
0.0113232;596.3;-51.83;
0.0113236;594.2;-55.51;
0.011324;592.1;-58.84;
0.0113243;590.4;-61.62;
0.0113246;588.5;-64.52;
0.011325;586.5;-67.32;
0.0113254;584.7;-69.9;
0.0113257;582.9;-72.29;
0.011326;581.1;-74.44;
0.0113264;579.5;-76.38;
0.0113267;577.9;-78.14;
0.011327;576.3;-79.7;
0.0113274;574.8;-81.07;
0.0113277;573.3;-82.25;
0.011328;571.9;-83.25;
0.0113283;570.6;-84.06;
0.0113286;569.4;-84.7;
0.0113289;568.2;-85.19;
0.0113292;567;-85.52;
0.0113295;566;-85.71;
0.0113298;564.9;-85.75;
0.0113301;563.9;-85.66;
0.0113304;563;-85.45;
0.0113306;562.2;-85.14;
0.0113308;561.6;-84.84;
0.011331;561;-84.48;
0.0113312;560.5;-84.1;
0.0113314;560;-83.61;
0.0113316;559.4;-83.05;
0.0113318;558.9;-82.44;
0.011332;558.4;-81.76;
0.0113322;557.9;-81.03;
0.0113324;557.4;-80.11;
0.0113326;556.8;-79.09;
0.0113329;556.4;-78.15;
0.0113331;556;-77.12;
0.0113333;555.6;-76;
0.0113335;555.2;-74.79;
0.0113337;554.9;-73.51;
0.011334;554.5;-72.18;
0.0113342;554.2;-70.79;
0.0113344;553.9;-69.28;
0.0113347;553.6;-67.45;
0.0113349;553.4;-65.73;
0.0113352;553.2;-63.94;
0.0113354;553;-62.16;
0.0113357;552.8;-60.42;
0.0113359;552.7;-58.56;
